"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
1466,"2019-03-09 23:49:56 GMT+0300","84490261868","CALL","8138.026","8134.293","0.70","0.00","-0.70"
1467,"2019-03-09 23:55:04 GMT+0300","84490763808","PUT","8134.990","8133.081","1.40",2.72,"1.32"
1468,"2019-03-09 00:00:12 GMT+0300","84491261228","PUT","8132.226","8128.940",0.35,0.66,"0.31"
1469,"2019-03-09 00:05:18 GMT+0300","84491766628","PUT","8128.904","8128.504",0.35,0.66,"0.31"
1470,"2019-03-09 00:10:24 GMT+0300","84492281668","PUT","8128.858","8128.380",0.35,0.66,"0.31"
1471,"2019-03-09 00:15:30 GMT+0300","84492783388","CALL","8127.969","8127.494",0.35,"0.00","-0.35"
1472,"2019-03-09 00:20:38 GMT+0300","84493280748","PUT","8127.572","8132.121","0.70","0.00","-0.70"
1473,"2019-03-09 00:29:30 GMT+0300","84493784988","PUT","8131.384","8135.023","1.40","0.00","-1.40"
1474,"2019-03-09 00:34:38 GMT+0300","84494195348","PUT","8135.284","8137.358","2.80","0.00","-2.80"
1475,"2019-03-09 00:39:46 GMT+0300","84494643028","CALL","8137.332","8138.409","5.60",10.88,"5.28"
1476,"2019-03-09 00:44:54 GMT+0300","84495096868","CALL","8138.389","8135.319",0.35,"0.00","-0.35"
1477,"2019-03-09 00:50:02 GMT+0300","84495549528","PUT","8135.920","8135.383","0.70",1.36,"0.66"
1478,"2019-03-09 00:55:10 GMT+0300","84496010428","PUT","8135.542","8136.189",0.35,"0.00","-0.35"
1479,"2019-03-09 01:00:18 GMT+0300","84496439128","CALL","8136.264","8139.649","0.70",1.36,"0.66"
1480,"2019-03-09 01:05:26 GMT+0300","84496892848","CALL","8139.572","8134.982",0.35,"0.00","-0.35"
1481,"2019-03-09 01:10:34 GMT+0300","84497334908","PUT","8134.962","8132.341","0.70",1.36,"0.66"
1482,"2019-03-09 01:15:42 GMT+0300","84497763648","PUT","8132.870","8132.663",0.35,0.66,"0.31"
1483,"2019-03-09 01:20:48 GMT+0300","84498224908","CALL","8132.456","8132.086",0.35,"0.00","-0.35"
1484,"2019-03-09 01:25:56 GMT+0300","84498689188","PUT","8132.705","8134.279","0.70","0.00","-0.70"
1485,"2019-03-09 01:31:04 GMT+0300","84499142948","PUT","8133.688","8137.682","1.40","0.00","-1.40"
1486,"2019-03-09 01:36:12 GMT+0300","84499604468","CALL","8137.678","8136.409","2.80","0.00","-2.80"
1487,"2019-03-09 01:41:20 GMT+0300","84500058548","PUT","8136.311","8140.902","5.60","0.00","-5.60"
1488,"2019-03-09 01:46:28 GMT+0300","84500490208","CALL","8140.300","8142.296","11.20",21.75,"10.55"
1489,"2019-03-09 01:51:36 GMT+0300","84500933508","CALL","8142.479","8138.140",0.35,"0.00","-0.35"
1490,"2019-03-09 01:56:44 GMT+0300","84501372748","PUT","8138.084","8136.787","0.70",1.36,"0.66"
1491,"2019-03-09 02:01:52 GMT+0300","84501810988","PUT","8136.464","8136.167",0.35,0.66,"0.31"
1492,"2019-03-09 02:06:58 GMT+0300","84502250808","CALL","8136.366","8136.547",0.35,0.66,"0.31"
1493,"2019-03-09 02:12:04 GMT+0300","84502682648","PUT","8136.914","8136.723",0.35,0.66,"0.31"
1494,"2019-03-09 02:17:10 GMT+0300","84503131228","PUT","8136.889","8134.593",0.35,0.66,"0.31"
1495,"2019-03-09 02:22:16 GMT+0300","84503599308","PUT","8135.081","8139.981",0.35,"0.00","-0.35"
1496,"2019-03-09 02:27:24 GMT+0300","84504050628","CALL","8140.012","8140.222","0.70",1.36,"0.66"
1497,"2019-03-09 02:32:32 GMT+0300","84504531648","CALL","8140.383","8138.734",0.35,"0.00","-0.35"
1498,"2019-03-09 02:37:40 GMT+0300","84504997748","CALL","8138.696","8138.664","0.70","0.00","-0.70"
1499,"2019-03-09 02:42:48 GMT+0300","84505470128","PUT","8138.641","8140.529","1.40","0.00","-1.40"
1500,"2019-03-09 02:47:56 GMT+0300","84505919108","CALL","8140.616","8140.527","2.80","0.00","-2.80"
1501,"2019-03-09 02:53:04 GMT+0300","84506348748","CALL","8139.978","8137.823","5.60","0.00","-5.60"
1502,"2019-03-09 02:58:12 GMT+0300","84506798188","PUT","8137.986","8136.205","11.20",21.74,"10.54"
1503,"2019-03-10 03:03:20 GMT+0300","84507242408","CALL","8135.998","8139.241",0.35,0.66,"0.31"
1504,"2019-03-10 03:08:28 GMT+0300","84507674788","CALL","8139.217","8139.658",0.35,0.66,"0.31"
1505,"2019-03-10 03:13:34 GMT+0300","84508116608","PUT","8139.111","8136.999",0.35,0.66,"0.31"
1506,"2019-03-10 03:18:40 GMT+0300","84508574488","CALL","8137.343","8139.257",0.35,0.66,"0.31"
1507,"2019-03-10 03:23:46 GMT+0300","84509027448","CALL","8139.140","8138.115",0.35,"0.00","-0.35"
1508,"2019-03-10 03:28:54 GMT+0300","84509473408","CALL","8137.466","8136.681","0.70","0.00","-0.70"
1509,"2019-03-10 03:34:02 GMT+0300","84509957808","PUT","8136.693","8136.969","1.40","0.00","-1.40"
1510,"2019-03-10 03:39:10 GMT+0300","84510430548","PUT","8137.355","8142.119","2.80","0.00","-2.80"
1511,"2019-03-10 03:44:18 GMT+0300","84510903888","CALL","8142.605","8143.108","5.60",10.88,"5.28"
1512,"2019-03-10 03:49:26 GMT+0300","84511382268","CALL","8142.616","8146.058",0.35,0.66,"0.31"
1513,"2019-03-10 03:54:32 GMT+0300","84511868988","CALL","8146.567","8143.337",0.35,"0.00","-0.35"
1514,"2019-03-10 03:59:40 GMT+0300","84512344488","CALL","8143.591","8142.059","0.70","0.00","-0.70"
1515,"2019-03-10 04:04:48 GMT+0300","84512785268","PUT","8142.537","8141.248","1.40",2.72,"1.32"
1516,"2019-03-10 04:09:56 GMT+0300","84513235848","PUT","8141.148","8141.693",0.35,"0.00","-0.35"
1517,"2019-03-10 04:15:04 GMT+0300","84513698088","CALL","8141.846","8141.155","0.70","0.00","-0.70"
1518,"2019-03-10 04:20:12 GMT+0300","84514164148","CALL","8140.497","8140.624","1.40",2.72,"1.32"
1519,"2019-03-10 04:25:20 GMT+0300","84514620928","PUT","8141.117","8141.226",0.35,"0.00","-0.35"
1520,"2019-03-10 04:30:28 GMT+0300","84515072628","CALL","8140.334","8139.988","0.70","0.00","-0.70"
1521,"2019-03-10 04:35:36 GMT+0300","84515523548","PUT","8140.519","8140.003","1.40",2.72,"1.32"
1522,"2019-03-10 04:40:44 GMT+0300","84515978528","PUT","8140.315","8141.350",0.35,"0.00","-0.35"
1523,"2019-03-10 04:45:52 GMT+0300","84516434228","CALL","8140.016","8137.666","0.70","0.00","-0.70"
1524,"2019-03-10 04:51:00 GMT+0300","84516880128","PUT","8138.304","8138.643","1.40","0.00","-1.40"
1525,"2019-03-10 04:56:08 GMT+0300","84517341168","PUT","8138.223","8133.837","2.80",5.44,"2.64"
1526,"2019-03-10 05:01:16 GMT+0300","84517786368","PUT","8134.536","8131.247",0.35,0.66,"0.31"
1527,"2019-03-10 05:06:22 GMT+0300","84518242768","PUT","8130.924","8130.555",0.35,0.66,"0.31"
1528,"2019-03-10 05:11:28 GMT+0300","84518696788","PUT","8130.939","8130.573",0.35,0.66,"0.31"
1529,"2019-03-10 05:16:36 GMT+0300","84519162848","CALL","8130.590","8127.124",0.35,"0.00","-0.35"
1530,"2019-03-10 05:21:44 GMT+0300","84519621988","PUT","8127.100","8124.835","0.70",1.36,"0.66"
1531,"2019-03-10 05:26:52 GMT+0300","84520102208","PUT","8125.129","8128.018",0.35,"0.00","-0.35"
1532,"2019-03-10 05:32:00 GMT+0300","84520575308","CALL","8128.428","8126.323","0.70","0.00","-0.70"
1533,"2019-03-10 05:37:08 GMT+0300","84521047948","CALL","8125.663","8125.700","1.40",2.72,"1.32"
1534,"2019-03-10 05:42:16 GMT+0300","84521509608","PUT","8125.902","8119.503",0.35,0.66,"0.31"
1535,"2019-03-10 05:47:22 GMT+0300","84521970988","PUT","8118.975","8119.874",0.35,"0.00","-0.35"
1536,"2019-03-10 05:52:30 GMT+0300","84522432588","PUT","8120.126","8120.292","0.70","0.00","-0.70"
1537,"2019-03-10 05:57:38 GMT+0300","84522897968","CALL","8120.320","8121.545","1.40",2.72,"1.32"
1538,"2019-03-10 06:02:46 GMT+0300","84523352668","PUT","8121.433","8122.450",0.35,"0.00","-0.35"
1539,"2019-03-10 06:07:54 GMT+0300","84523817508","PUT","8123.351","8121.513","0.70",1.36,"0.66"
1540,"2019-03-10 06:13:02 GMT+0300","84524279528","PUT","8121.679","8119.268",0.35,0.66,"0.31"
1541,"2019-03-10 06:18:08 GMT+0300","84524727508","PUT","8119.476","8118.348",0.35,0.66,"0.31"
1542,"2019-03-10 06:23:14 GMT+0300","84525187228","PUT","8118.324","8114.898",0.35,0.66,"0.31"
1543,"2019-03-10 06:28:20 GMT+0300","84525633708","PUT","8115.287","8119.798",0.35,"0.00","-0.35"
1544,"2019-03-10 06:33:28 GMT+0300","84526104288","CALL","8119.702","8117.803","0.70","0.00","-0.70"
1545,"2019-03-10 06:38:36 GMT+0300","84526559328","PUT","8117.684","8119.307","1.40","0.00","-1.40"
1546,"2019-03-10 06:43:44 GMT+0300","84527020268","PUT","8119.409","8117.925","2.80",5.44,"2.64"
1547,"2019-03-10 06:48:52 GMT+0300","84527470248","CALL","8116.317","8115.679",0.35,"0.00","-0.35"
1548,"2019-03-10 06:54:00 GMT+0300","84527929728","PUT","8115.073","8120.764","0.70","0.00","-0.70"
1549,"2019-03-10 06:59:08 GMT+0300","84528395888","PUT","8120.934","8117.691","1.40",2.72,"1.32"
1550,"2019-03-10 07:04:16 GMT+0300","84528853088","CALL","8117.511","8117.012",0.35,"0.00","-0.35"
1551,"2019-03-10 07:09:24 GMT+0300","84529307208","PUT","8116.827","8117.803","0.70","0.00","-0.70"
1552,"2019-03-10 07:14:32 GMT+0300","84529749868","PUT","8117.493","8115.361","1.40",2.72,"1.32"
1553,"2019-03-10 07:19:40 GMT+0300","84530196648","CALL","8115.552","8117.333",0.35,0.66,"0.31"
1554,"2019-03-10 07:24:46 GMT+0300","84530644068","PUT","8117.259","8116.801",0.35,0.66,"0.31"
1555,"2019-03-10 07:29:52 GMT+0300","84531107888","PUT","8116.589","8116.133",0.35,0.66,"0.31"
1556,"2019-03-10 07:34:58 GMT+0300","84531565968","CALL","8115.849","8113.859",0.35,"0.00","-0.35"
1557,"2019-03-10 07:40:06 GMT+0300","84532020008","PUT","8113.811","8111.423","0.70",1.36,"0.66"
1558,"2019-03-10 07:45:14 GMT+0300","84532469328","PUT","8111.457","8111.373",0.35,0.66,"0.31"
1559,"2019-03-10 07:50:20 GMT+0300","84532923188","CALL","8111.464","8106.361",0.35,"0.00","-0.35"
1560,"2019-03-10 07:55:28 GMT+0300","84533374588","PUT","8106.925","8111.774","0.70","0.00","-0.70"
1561,"2019-03-10 08:00:36 GMT+0300","84533823408","PUT","8111.167","8112.250","1.40","0.00","-1.40"
1562,"2019-03-10 08:05:44 GMT+0300","84534252228","PUT","8111.575","8110.828","2.80",5.44,"2.64"
1563,"2019-03-10 08:10:52 GMT+0300","84534676688","CALL","8111.791","8113.381",0.35,0.66,"0.31"
1564,"2019-03-10 08:15:58 GMT+0300","84535090208","PUT","8113.549","8115.313",0.35,"0.00","-0.35"
1565,"2019-03-10 08:21:06 GMT+0300","84535507728","CALL","8115.193","8116.333","0.70",1.36,"0.66"
1566,"2019-03-10 08:26:18 GMT+0300","84535957008","PUT","8115.656","8114.546",0.35,0.66,"0.31"
1567,"2019-03-10 08:31:24 GMT+0300","84536391808","CALL","8114.827","8118.997",0.35,0.66,"0.31"
1568,"2019-03-10 08:36:30 GMT+0300","84536850428","CALL","8118.618","8119.463",0.35,0.66,"0.31"
1569,"2019-03-10 08:41:36 GMT+0300","84537308668","PUT","8119.899","8124.730",0.35,"0.00","-0.35"
1570,"2019-03-10 08:46:44 GMT+0300","84537787688","CALL","8123.809","8119.829","0.70","0.00","-0.70"
1571,"2019-03-10 08:51:52 GMT+0300","84538261768","PUT","8119.387","8120.649","1.40","0.00","-1.40"
1572,"2019-03-10 08:57:02 GMT+0300","84538742848","PUT","8120.993","8119.069","2.80",5.44,"2.64"
1573,"2019-03-10 09:02:12 GMT+0300","84539207508","PUT","8118.402","8116.034",0.35,0.66,"0.31"
1574,"2019-03-10 09:07:18 GMT+0300","84539653548","PUT","8116.073","8116.471",0.35,"0.00","-0.35"
1575,"2019-03-10 09:12:26 GMT+0300","84540101828","CALL","8117.018","8123.156","0.70",1.36,"0.66"
1576,"2019-03-10 09:17:34 GMT+0300","84540555468","CALL","8122.951","8121.402",0.35,"0.00","-0.35"
1577,"2019-03-10 09:22:42 GMT+0300","84541010588","CALL","8121.300","8121.082","0.70","0.00","-0.70"
1578,"2019-03-10 09:27:50 GMT+0300","84541474428","PUT","8120.936","8123.045","1.40","0.00","-1.40"
1579,"2019-03-10 09:32:58 GMT+0300","84541930588","PUT","8122.476","8121.887","2.80",5.44,"2.64"
1580,"2019-03-10 09:38:06 GMT+0300","84542383728","CALL","8121.937","8124.546",0.35,0.66,"0.31"
1581,"2019-03-10 09:43:12 GMT+0300","84542814668","CALL","8124.865","8124.583",0.35,"0.00","-0.35"
1582,"2019-03-10 09:48:20 GMT+0300","84543236328","CALL","8125.195","8120.193","0.70","0.00","-0.70"
1583,"2019-03-10 09:53:28 GMT+0300","84543680968","PUT","8119.254","8120.429","1.40","0.00","-1.40"
1584,"2019-03-10 09:58:36 GMT+0300","84544108028","PUT","8119.895","8121.113","2.80","0.00","-2.80"
1585,"2019-03-10 10:03:44 GMT+0300","84544550128","PUT","8121.996","8125.069","5.60","0.00","-5.60"
1586,"2019-03-10 10:08:52 GMT+0300","84544990628","CALL","8125.103","8124.035","11.20","0.00","-11.20"
1587,"2019-03-10 10:14:00 GMT+0300","84545430028","CALL","8123.798","8122.825","22.40","0.00","-22.40"
1588,"2019-03-10 10:19:08 GMT+0300","84545867088","PUT","8122.571","8122.436","44.80",86.98,"42.18"
1589,"2019-03-10 10:24:16 GMT+0300","84546288428","PUT","8122.399","8121.450",0.35,0.66,"0.31"
1590,"2019-03-10 10:29:22 GMT+0300","84546716608","CALL","8121.872","8119.276",0.35,"0.00","-0.35"
1591,"2019-03-10 10:34:30 GMT+0300","84547136548","PUT","8119.207","8119.858","0.70","0.00","-0.70"
1592,"2019-03-10 10:39:38 GMT+0300","84547550888","PUT","8120.179","8120.179","1.40","0.00","-1.40"
1593,"2019-03-10 10:44:46 GMT+0300","84547972508","CALL","8121.006","8118.997","2.80","0.00","-2.80"
1594,"2019-03-10 10:49:54 GMT+0300","84548399348","CALL","8119.012","8119.964","5.60",10.88,"5.28"
1595,"2019-03-10 10:55:02 GMT+0300","84548842288","CALL","8120.714","8122.245",0.35,0.66,"0.31"
1596,"2019-03-10 11:00:08 GMT+0300","84549276988","CALL","8122.313","8125.211",0.35,0.66,"0.31"
1597,"2019-03-10 11:05:14 GMT+0300","84549714608","CALL","8124.713","8120.319",0.35,"0.00","-0.35"
1598,"2019-03-10 11:10:22 GMT+0300","84550155208","PUT","8119.927","8121.908","0.70","0.00","-0.70"
1599,"2019-03-10 11:15:30 GMT+0300","84550589088","CALL","8122.402","8123.521","1.40",2.72,"1.32"
1600,"2019-03-10 11:20:38 GMT+0300","84551015688","CALL","8123.614","8119.882",0.35,"0.00","-0.35"
1601,"2019-03-10 11:25:46 GMT+0300","84551461308","PUT","8120.100","8119.854","0.70",1.36,"0.66"
1602,"2019-03-10 11:30:54 GMT+0300","84551916648","PUT","8120.224","8119.245",0.35,0.66,"0.31"
1603,"2019-03-10 11:36:00 GMT+0300","84552369968","CALL","8118.888","8115.204",0.35,"0.00","-0.35"
1604,"2019-03-10 11:41:10 GMT+0300","84552827588","PUT","8115.200","8113.618","0.70",1.36,"0.66"
1605,"2019-03-10 11:46:18 GMT+0300","84553268308","PUT","8113.578","8114.443",0.35,"0.00","-0.35"
1606,"2019-03-10 11:51:26 GMT+0300","84553686508","CALL","8114.147","8111.257","0.70","0.00","-0.70"
1607,"2019-03-10 11:56:34 GMT+0300","84554089688","PUT","8111.462","8115.800","1.40","0.00","-1.40"
1608,"2019-03-10 12:01:42 GMT+0300","84554500548","CALL","8115.862","8112.835","2.80","0.00","-2.80"
1609,"2019-03-10 12:06:50 GMT+0300","84554907688","PUT","8112.600","8113.124","5.60","0.00","-5.60"
1610,"2019-03-10 12:11:58 GMT+0300","84555333728","PUT","8112.170","8114.558","11.20","0.00","-11.20"
1611,"2019-03-10 12:17:06 GMT+0300","84555770148","CALL","8114.144","8113.495","22.40","0.00","-22.40"
1612,"2019-03-10 12:22:14 GMT+0300","84556198828","CALL","8113.184","8109.457","44.80","0.00","-44.80"
1613,"2019-03-10 12:27:26 GMT+0300","84556638208","PUT","8109.474","8110.934","89.60","0.00","-89.60"
1614,"2019-03-10 12:32:34 GMT+0300","84557068688","PUT","8110.828","8110.783",0.35,0.66,"0.31"
1615,"2019-03-10 12:37:40 GMT+0300","84557485828","CALL","8110.828","8110.405",0.35,"0.00","-0.35"
1616,"2019-03-10 12:42:50 GMT+0300","84557906608","CALL","8110.407","8109.014","0.70","0.00","-0.70"
1617,"2019-03-10 12:47:58 GMT+0300","84558325168","PUT","8108.722","8109.592","1.40","0.00","-1.40"
1618,"2019-03-10 12:53:06 GMT+0300","84558738548","PUT","8110.824","8108.697","2.80",5.44,"2.64"
1619,"2019-03-10 12:58:14 GMT+0300","84559165388","CALL","8108.667","8107.933",0.35,"0.00","-0.35"
1620,"2019-03-10 13:03:22 GMT+0300","84559591828","PUT","8107.923","8108.125","0.70","0.00","-0.70"
1621,"2019-03-10 13:08:30 GMT+0300","84560007128","CALL","8108.401","8107.417","1.40","0.00","-1.40"
1622,"2019-03-10 13:13:38 GMT+0300","84560412948","PUT","8107.505","8107.068","2.80",5.44,"2.64"
1623,"2019-03-10 13:18:46 GMT+0300","84560838348","PUT","8107.251","8102.089",0.35,0.66,"0.31"
1624,"2019-03-10 13:23:52 GMT+0300","84561260788","PUT","8101.912","8096.952",0.35,0.66,"0.31"
1625,"2019-03-10 13:28:58 GMT+0300","84561692328","PUT","8096.647","8091.976",0.35,0.66,"0.31"
1626,"2019-03-10 13:34:04 GMT+0300","84562123988","PUT","8091.542","8090.029",0.35,0.66,"0.31"
1627,"2019-03-10 13:39:10 GMT+0300","84562578508","PUT","8090.474","8091.576",0.35,"0.00","-0.35"
1628,"2019-03-10 13:44:20 GMT+0300","84563051228","CALL","8090.407","8091.143","0.70",1.36,"0.66"
1629,"2019-03-10 13:49:28 GMT+0300","84563514308","PUT","8091.392","8091.769",0.35,"0.00","-0.35"
1630,"2019-03-10 13:54:36 GMT+0300","84563964028","CALL","8091.765","8091.226","0.70","0.00","-0.70"
1631,"2019-03-10 13:59:44 GMT+0300","84564410928","PUT","8090.591","8093.978","1.40","0.00","-1.40"
1632,"2019-03-10 14:04:52 GMT+0300","84564851968","PUT","8094.496","8094.707","2.80","0.00","-2.80"
1633,"2019-03-10 14:10:00 GMT+0300","84565317528","CALL","8094.628","8094.822","5.60",10.88,"5.28"
1634,"2019-03-10 14:15:08 GMT+0300","84565770908","PUT","8095.126","8095.995",0.35,"0.00","-0.35"
1635,"2019-03-10 14:20:16 GMT+0300","84566232488","PUT","8095.697","8095.431","0.70",1.36,"0.66"
1636,"2019-03-10 14:25:24 GMT+0300","84566684768","CALL","8095.140","8090.261",0.35,"0.00","-0.35"
1637,"2019-03-10 14:30:32 GMT+0300","84567143028","PUT","8090.990","8092.855","0.70","0.00","-0.70"
1638,"2019-03-10 14:35:40 GMT+0300","84567609268","CALL","8092.995","8089.939","1.40","0.00","-1.40"
1639,"2019-03-10 14:40:48 GMT+0300","84568089768","PUT","8089.710","8091.361","2.80","0.00","-2.80"
1640,"2019-03-10 14:45:56 GMT+0300","84568582528","PUT","8091.917","8089.214","5.60",10.87,"5.27"
1641,"2019-03-10 14:51:04 GMT+0300","84569096048","CALL","8088.661","8087.348",0.35,"0.00","-0.35"
1642,"2019-03-10 14:56:12 GMT+0300","84569611928","PUT","8086.910","8084.332","0.70",1.36,"0.66"
1643,"2019-03-10 15:01:20 GMT+0300","84570131688","PUT","8083.781","8081.113",0.35,0.66,"0.31"
1644,"2019-03-10 15:06:26 GMT+0300","84570638988","PUT","8081.028","8083.006",0.35,"0.00","-0.35"
1645,"2019-03-10 15:11:34 GMT+0300","84571158288","PUT","8083.199","8080.583","0.70",1.36,"0.66"
1646,"2019-03-10 15:16:42 GMT+0300","84571685128","PUT","8080.967","8079.547",0.35,0.66,"0.31"
1647,"2019-03-10 15:21:48 GMT+0300","84572203068","CALL","8079.964","8079.463",0.35,"0.00","-0.35"
1648,"2019-03-10 15:26:58 GMT+0300","84572717848","PUT","8079.258","8079.454","0.70","0.00","-0.70"
1649,"2019-03-10 15:32:06 GMT+0300","84573244808","CALL","8079.528","8076.497","1.40","0.00","-1.40"
1650,"2019-03-10 15:37:14 GMT+0300","84573751028","PUT","8076.327","8073.529","2.80",5.44,"2.64"
1651,"2019-03-10 15:42:22 GMT+0300","84574264408","PUT","8073.296","8069.345",0.35,0.66,"0.31"
1652,"2019-03-10 15:47:28 GMT+0300","84574815088","PUT","8068.720","8069.782",0.35,"0.00","-0.35"
1653,"2019-03-10 15:52:36 GMT+0300","84575372248","PUT","8069.004","8070.230","0.70","0.00","-0.70"
1654,"2019-03-10 15:57:44 GMT+0300","84575941328","CALL","8071.176","8071.872","1.40",2.72,"1.32"
1655,"2019-03-10 16:02:52 GMT+0300","84576519708","CALL","8071.674","8066.097",0.35,"0.00","-0.35"
1656,"2019-03-10 16:08:00 GMT+0300","84577125308","PUT","8066.780","8066.518","0.70",1.36,"0.66"
1657,"2019-03-10 16:13:08 GMT+0300","84577729288","PUT","8065.988","8067.611",0.35,"0.00","-0.35"
1658,"2019-03-10 16:18:16 GMT+0300","84578329568","CALL","8068.038","8066.725","0.70","0.00","-0.70"
1659,"2019-03-10 16:23:26 GMT+0300","84578900688","CALL","8067.040","8062.839","1.40","0.00","-1.40"
1660,"2019-03-10 16:28:34 GMT+0300","84579498608","CALL","8062.731","8067.364","2.80",5.44,"2.64"
1661,"2019-03-10 16:33:42 GMT+0300","84580073348","PUT","8067.206","8068.358",0.35,"0.00","-0.35"
1662,"2019-03-10 16:38:50 GMT+0300","84580667948","CALL","8067.780","8070.818","0.70",1.36,"0.66"
1663,"2019-03-10 16:43:58 GMT+0300","84581259468","PUT","8071.582","8067.740",0.35,0.66,"0.31"
1664,"2019-03-10 16:49:04 GMT+0300","84581863468","PUT","8068.411","8066.932",0.35,0.66,"0.31"
1665,"2019-03-10 16:54:12 GMT+0300","84582477008","PUT","8067.028","8067.989",0.35,"0.00","-0.35"
1666,"2019-03-10 16:59:20 GMT+0300","84583084708","PUT","8067.830","8069.292","0.70","0.00","-0.70"
1667,"2019-03-10 17:04:28 GMT+0300","84583719828","CALL","8068.724","8068.059","1.40","0.00","-1.40"
1668,"2019-03-10 17:09:36 GMT+0300","84584330508","PUT","8067.931","8066.615","2.80",5.44,"2.64"
1669,"2019-03-10 17:14:44 GMT+0300","84584923108","PUT","8066.211","8064.152",0.35,0.66,"0.31"
1670,"2019-03-10 17:19:50 GMT+0300","84585551028","PUT","8063.928","8060.825",0.35,0.66,"0.31"
1671,"2019-03-10 17:24:56 GMT+0300","84586198128","PUT","8060.611","8060.985",0.35,"0.00","-0.35"
1672,"2019-03-10 17:30:04 GMT+0300","84586832848","PUT","8060.260","8063.067","0.70","0.00","-0.70"
1673,"2019-03-10 17:35:12 GMT+0300","84587438388","CALL","8062.934","8065.897","1.40",2.72,"1.32"
1674,"2019-03-10 17:40:20 GMT+0300","84588036568","CALL","8065.318","8069.895",0.35,0.66,"0.31"
1675,"2019-03-10 17:45:26 GMT+0300","84588622468","CALL","8070.050","8068.613",0.35,"0.00","-0.35"
1676,"2019-03-10 17:50:36 GMT+0300","84589230348","PUT","8068.377","8068.983","0.70","0.00","-0.70"
1677,"2019-03-10 17:55:44 GMT+0300","84589813508","CALL","8068.639","8061.624","1.40","0.00","-1.40"
1678,"2019-03-10 18:00:52 GMT+0300","84590419608","PUT","8061.119","8064.164","2.80","0.00","-2.80"
1679,"2019-03-10 18:06:00 GMT+0300","84591026228","PUT","8063.380","8070.222","5.60","0.00","-5.60"
1680,"2019-03-10 18:11:08 GMT+0300","84591636408","PUT","8070.148","8072.279","11.20","0.00","-11.20"
1681,"2019-03-10 18:16:16 GMT+0300","84592242768","CALL","8072.342","8072.234","22.40","0.00","-22.40"
1682,"2019-03-10 18:21:24 GMT+0300","84592856528","PUT","8072.481","8076.016","44.80","0.00","-44.80"
1683,"2019-03-10 18:26:32 GMT+0300","84593462768","CALL","8075.525","8077.749","89.60","174.00","84.40"
1684,"2019-03-10 18:31:40 GMT+0300","84594072208","CALL","8077.685","8078.946",0.35,0.66,"0.31"
1685,"2019-03-10 18:36:46 GMT+0300","84594675708","PUT","8079.263","8079.253",0.35,0.66,"0.31"
1686,"2019-03-10 18:41:52 GMT+0300","84595272048","CALL","8079.322","8082.866",0.35,0.66,"0.31"
1687,"2019-03-10 18:46:58 GMT+0300","84595874348","CALL","8082.144","8079.185",0.35,"0.00","-0.35"
1688,"2019-03-10 18:52:08 GMT+0300","84596475808","PUT","8079.047","8078.638","0.70",1.36,"0.66"
1689,"2019-03-10 18:57:18 GMT+0300","84597062148","PUT","8079.219","8080.608",0.35,"0.00","-0.35"
1690,"2019-03-10 19:02:26 GMT+0300","84597631008","CALL","8079.641","8080.594","0.70",1.36,"0.66"
1691,"2019-03-10 19:07:34 GMT+0300","84598218188","PUT","8081.116","8080.402",0.35,0.66,"0.31"
1692,"2019-03-10 19:12:40 GMT+0300","84598805068","PUT","8080.439","8080.176",0.35,0.66,"0.31"
1693,"2019-03-10 19:17:47 GMT+0300","84599398748","CALL","8080.259","8083.999",0.35,0.66,"0.31"
1694,"2019-03-10 19:22:54 GMT+0300","84599997068","PUT","8084.504","8086.388",0.35,"0.00","-0.35"
1695,"2019-03-10 19:28:02 GMT+0300","84600592448","CALL","8085.951","8081.018","0.70","0.00","-0.70"
1696,"2019-03-10 19:33:10 GMT+0300","84601162048","CALL","8081.158","8085.598","1.40",2.72,"1.32"
1697,"2019-03-10 19:38:18 GMT+0300","84601744408","PUT","8084.706","8082.104",0.35,0.66,"0.31"
1698,"2019-03-10 19:43:24 GMT+0300","84602294628","CALL","8081.122","8083.394",0.35,0.66,"0.31"
1699,"2019-03-10 19:48:30 GMT+0300","84602837788","PUT","8083.679","8079.657",0.35,0.66,"0.31"
1700,"2019-03-10 19:53:36 GMT+0300","84603388008","PUT","8079.335","8079.874",0.35,"0.00","-0.35"
1701,"2019-03-10 19:58:44 GMT+0300","84603955348","PUT","8079.915","8078.316","0.70",1.36,"0.66"
1702,"2019-03-10 20:03:52 GMT+0300","84604523388","CALL","8078.289","8080.713",0.35,0.66,"0.31"
1703,"2019-03-10 20:08:58 GMT+0300","84605066368","PUT","8080.430","8083.420",0.35,"0.00","-0.35"
1704,"2019-03-10 20:14:06 GMT+0300","84605606888","CALL","8082.953","8086.841","0.70",1.36,"0.66"
1705,"2019-03-10 20:19:14 GMT+0300","84606159788","CALL","8086.813","8089.891",0.35,0.66,"0.31"
1706,"2019-03-10 20:24:20 GMT+0300","84606690468","CALL","8090.252","8090.685",0.35,0.66,"0.31"
1707,"2019-03-10 20:29:27 GMT+0300","84607233528","CALL","8091.169","8092.445",0.35,0.66,"0.31"
1708,"2019-03-10 20:34:34 GMT+0300","84607781648","CALL","8092.244","8089.853",0.35,"0.00","-0.35"
